latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
6.88517,21.30138,317.82,2.09,1.41,2022-01-01,1142,A,34,6.1NRT,300.01,21.78,D
7.57175,25.66331,323.59,1.07,1.03,2022-01-01,1142,A,63,6.1NRT,302.53,10.74,D
6.89771,21.29946,334.44,2.09,1.41,2022-01-01,1142,A,87,6.1NRT,299.79,77.47,D
6.89471,21.28076,319.95,2.1,1.41,2022-01-01,1142,A,51,6.1NRT,300.85,25.26,D
7.69296,26.42563,325.78,1.02,1.01,2022-01-01,1142,A,70,6.1NRT,307.24,9.9,D
7.47794,24.969,333.93,1.15,1.07,2022-01-01,1142,A,83,6.1NRT,303.28,25.85,D
7.47641,24.95875,330.65,1.15,1.07,2022-01-01,1142,A,79,6.1NRT,302.97,20.8,D
7.46869,24.90722,325.38,1.16,1.07,2022-01-01,1142,A,73,6.1NRT,301.66,15.14,D
7.43241,24.66558,325.37,1.19,1.09,2022-01-01,1142,A,71,6.1NRT,303.64,13.38,D
7.4146,24.5474,321.97,1.21,1.09,2022-01-01,1142,A,68,6.1NRT,303.06,12.99,D
7.41296,24.53653,318.19,1.21,1.1,2022-01-01,1142,A,53,6.1NRT,303.71,7.97,D
6.90726,21.2788,331.75,2.1,1.41,2022-01-01,1142,A,86,6.1NRT,301.79,64.96,D
7.47824,24.90574,317.21,1.16,1.07,2022-01-01,1142,A,30,6.1NRT,300.98,5.68,D
7.4421,24.66414,328.22,1.19,1.09,2022-01-01,1142,A,78,6.1NRT,304.64,17.47,D
8.43525,31.61001,328.14,1.58,1.24,2022-01-01,1142,A,41,6.1NRT,310.21,21.79,D
8.05178,28.81324,328.76,1.08,1.04,2022-01-01,1142,A,82,6.1NRT,296.74,22.42,D
7.55505,25.35818,320.28,1.1,1.05,2022-01-01,1142,A,52,6.1NRT,299.74,8.1,D
8.47963,31.85564,333.19,1.65,1.26,2022-01-01,1142,A,85,6.1NRT,305.89,42.78,D
8.47764,31.84081,323.78,1.65,1.26,2022-01-01,1142,A,75,6.1NRT,307.14,18.57,D
7.47878,24.77765,320.66,1.18,1.08,2022-01-01,1142,A,53,6.1NRT,304.93,6.62,D
7.4567,24.62909,322.19,1.2,1.09,2022-01-01,1142,A,33,6.1NRT,305.46,8.78,D
6.92412,21.13989,322.48,2.15,1.43,2022-01-01,1142,A,69,6.1NRT,302.34,34.8,D
8.45936,31.62127,325.8,1.59,1.24,2022-01-01,1142,A,60,6.1NRT,305.05,15.24,D
6.9398,21.15716,322.05,2.15,1.42,2022-01-01,1142,A,67,6.1NRT,299.64,33.1,D
6.82439,20.32958,317.61,2.51,1.52,2022-01-01,1142,A,53,6.1NRT,299.12,33.16,D
8.46054,31.61433,328.87,1.59,1.24,2022-01-01,1142,A,79,6.1NRT,303.5,23.75,D
7.47999,24.62988,322.93,1.2,1.09,2022-01-01,1142,A,70,6.1NRT,303.8,11.66,D
7.45851,24.48971,330.25,1.22,1.1,2022-01-01,1142,A,80,6.1NRT,303.79,22.74,D
6.92753,21.1522,328.17,2.15,1.42,2022-01-01,1142,A,81,6.1NRT,301.86,52.57,D
7.74776,26.35519,327.23,1.02,1.01,2022-01-01,1142,A,71,6.1NRT,307.56,10.98,D
7.74641,26.34604,326.99,1.02,1.01,2022-01-01,1142,A,71,6.1NRT,306.75,10.71,D
7.63874,25.61722,341.27,1.07,1.03,2022-01-01,1142,A,88,6.1NRT,304.11,34.66,D
7.64797,25.61583,338.62,1.07,1.03,2022-01-01,1142,A,86,6.1NRT,305.34,30.56,D
6.81836,20.32378,316.3,2.51,1.52,2022-01-01,1142,A,71,6.1NRT,298.87,30.99,D
7.9884,27.90184,316.15,1.01,1.01,2022-01-01,1142,A,29,6.1NRT,281.66,7.77,D
7.65719,25.61447,321.06,1.07,1.03,2022-01-01,1142,A,20,6.1NRT,304.01,6.62,D
7.60792,25.28319,319.47,1.11,1.05,2022-01-01,1142,A,33,6.1NRT,302.11,7.92,D
7.48787,24.48527,323.63,1.22,1.1,2022-01-01,1142,A,40,6.1NRT,305.89,11.48,D
7.17951,22.41603,311.32,1.7,1.28,2022-01-01,1142,A,56,6.1NRT,298.34,10.06,D
7.77645,26.17262,321.86,1.03,1.01,2022-01-01,1142,A,38,6.1NRT,304.02,4.45,D
7.52701,24.47928,323.02,1.22,1.1,2022-01-01,1142,A,67,6.1NRT,305.58,9.8,D
7.52538,24.4684,322.76,1.22,1.1,2022-01-01,1142,A,70,6.1NRT,307.6,9.54,D
7.56529,24.52319,328.47,1.21,1.09,2022-01-01,1142,A,78,6.1NRT,304.05,20.71,D
7.7317,25.49919,325.72,1.08,1.04,2022-01-01,1142,A,68,6.1NRT,303.18,13.34,D
7.74095,25.49778,326.67,1.08,1.04,2022-01-01,1142,A,70,6.1NRT,304.54,14.05,D
8.02072,27.35751,328.99,1,1,2022-01-01,1142,A,75,6.1NRT,295.41,18.06,D
7.60104,24.49556,328.43,1.21,1.1,2022-01-01,1142,A,78,6.1NRT,302.1,20.65,D
7.59941,24.48472,327.47,1.22,1.1,2022-01-01,1142,A,77,6.1NRT,304.55,18.9,D
7.17066,21.54214,320.83,1.98,1.37,2022-01-01,1142,A,40,6.1NRT,301.74,23.04,D
7.1829,21.5403,325.11,1.98,1.37,2022-01-01,1142,A,66,6.1NRT,300.5,34.22,D
7.169,21.45054,322.29,2.02,1.38,2022-01-01,1142,A,61,6.1NRT,301.17,30.68,D
7.16621,21.43256,319.09,2.02,1.39,2022-01-01,1142,A,48,6.1NRT,300.25,23.86,D
8.92394,33.62929,322.3,2.3,1.47,2022-01-01,1142,A,61,6.1NRT,302.95,22.15,D
8.91307,33.54715,325.82,2.27,1.46,2022-01-01,1142,A,52,6.1NRT,303.26,43.87,D
7.17421,21.5345,328.2,1.98,1.37,2022-01-01,1142,A,77,6.1NRT,302.43,44,D
7.17193,21.44328,335.83,2.02,1.38,2022-01-01,1142,A,88,6.1NRT,301.35,79.29,D
7.71776,24.78669,318.91,1.17,1.08,2022-01-01,1142,A,56,6.1NRT,303.98,8.17,D
7.71145,24.74486,335.34,1.17,1.08,2022-01-01,1142,A,84,6.1NRT,305.09,30.28,D
7.19946,21.45739,344.91,2.01,1.38,2022-01-01,1142,A,93,6.1NRT,302.24,117.84,D
7.86329,25.69826,321.64,1.06,1.03,2022-01-01,1142,A,41,6.1NRT,303.47,6.37,D
7.83924,25.53552,329.83,1.08,1.04,2022-01-01,1142,A,75,6.1NRT,300.62,17.64,D
8.08875,27.18538,329.73,1,1,2022-01-01,1142,A,74,6.1NRT,303.73,14.61,D
8.08747,27.17642,323.57,1,1,2022-01-01,1142,A,58,6.1NRT,303.85,7.4,D
7.18992,21.15686,319.74,2.12,1.42,2022-01-01,1142,A,75,6.1NRT,299.45,31.6,D
9.00657,33.7604,323.3,2.37,1.49,2022-01-01,1142,A,76,6.1NRT,300.46,37.5,D
8.99255,33.55015,327.93,2.28,1.46,2022-01-01,1142,A,79,6.1NRT,304.05,41.46,D
8.98987,33.52974,335.03,2.27,1.46,2022-01-01,1142,A,86,6.1NRT,303.08,73.16,D
7.95064,26.03995,325.54,1.04,1.02,2022-01-01,1142,A,63,6.1NRT,304.33,11.82,D
7.10769,20.46635,314.08,2.42,1.5,2022-01-01,1142,A,67,6.1NRT,295.5,23.76,D
8.17716,27.54821,327.34,1,1,2022-01-01,1142,A,60,6.1NRT,305.09,12.74,D
9.01481,33.754,319.7,2.37,1.49,2022-01-01,1142,A,71,6.1NRT,300.36,23.18,D
8.98914,33.54522,333.37,2.28,1.46,2022-01-01,1142,A,85,6.1NRT,304.06,66.31,D
8.98662,33.52477,326.22,2.27,1.46,2022-01-01,1142,A,79,6.1NRT,302.59,35.88,D
7.10244,20.46212,311.37,2.42,1.5,2022-01-01,1142,A,59,6.1NRT,294.3,15.78,D
9.0022,33.54351,323.06,2.28,1.46,2022-01-01,1142,A,76,6.1NRT,304.31,26.42,D
8.82325,32.12751,324.57,1.76,1.3,2022-01-01,1142,A,58,6.1NRT,299.39,34.12,D
7.29438,21.40029,333.93,2.02,1.39,2022-01-01,1142,A,86,6.1NRT,299.35,72.69,D
7.29143,21.38183,333.93,2.03,1.39,2022-01-01,1142,A,87,6.1NRT,302.44,71.1,D
7.83964,24.85796,328.85,1.15,1.07,2022-01-01,1142,A,77,6.1NRT,308.69,14.61,D
7.83809,24.8476,343.39,1.16,1.07,2022-01-01,1142,A,90,6.1NRT,308.08,42.34,D
7.9351,25.43636,326.08,1.09,1.04,2022-01-01,1142,A,60,6.1NRT,302.92,12.92,D
7.90469,25.23049,335.03,1.11,1.05,2022-01-01,1142,A,82,6.1NRT,303.49,29.05,D
7.91259,25.21919,338.21,1.11,1.05,2022-01-01,1142,A,81,6.1NRT,303.64,33.19,D
7.91113,25.2093,332.18,1.11,1.05,2022-01-01,1142,A,58,6.1NRT,302.59,21.89,D
7.99572,25.72107,324.62,1.06,1.03,2022-01-01,1142,A,59,6.1NRT,305.24,9.03,D
7.95505,25.44318,328.27,1.08,1.04,2022-01-01,1142,A,72,6.1NRT,302,16.11,D
7.92049,25.20787,345.37,1.11,1.05,2022-01-01,1142,A,91,6.1NRT,304.85,46.24,D
7.91903,25.19797,341.31,1.11,1.05,2022-01-01,1142,A,88,6.1NRT,304.27,38.76,D
9.14387,33.91291,322.37,2.45,1.51,2022-01-01,1142,A,48,6.1NRT,301.67,26.01,D
7.96714,25.46113,326.19,1.08,1.04,2022-01-01,1142,A,67,6.1NRT,304.93,13.29,D
7.80548,24.36274,325.65,1.23,1.1,2022-01-01,1142,A,75,6.1NRT,304.29,17.47,D
7.80842,24.36705,323.4,1.23,1.1,2022-01-01,1142,A,68,6.1NRT,304.75,14.22,D
9.10004,33.48219,356.57,2.26,1.46,2022-01-01,1142,A,98,6.1NRT,304.12,210.13,D
9.09749,33.46191,328.7,2.25,1.45,2022-01-01,1142,A,82,6.1NRT,304.03,43.11,D
7.81768,24.23008,319.44,1.25,1.11,2022-01-01,1142,A,56,6.1NRT,304.82,8.44,D
9.11306,33.4805,335.87,2.26,1.46,2022-01-01,1142,A,87,6.1NRT,303.54,76.01,D
9.21378,34.17046,322.41,2.57,1.54,2022-01-01,1142,A,58,6.1NRT,301.17,34.77,D
7.40527,21.35693,316.79,2.03,1.39,2022-01-01,1142,A,61,6.1NRT,300.06,22.03,D
9.51203,36.32621,315.55,3.85,1.83,2022-01-01,1142,A,49,6.1NRT,296.68,40.14,D
7.41958,21.20391,323.93,2.09,1.41,2022-01-01,1142,A,79,6.1NRT,302.12,39.17,D
7.27762,20.29275,324.51,2.48,1.52,2022-01-01,1142,A,80,6.1NRT,292.76,56.22,D
7.27415,20.2706,320.05,2.49,1.52,2022-01-01,1142,A,75,6.1NRT,289.61,40.88,D
9.09597,32.83467,312.81,2.01,1.38,2022-01-01,1142,A,30,6.1NRT,295,15.73,D
8.23591,26.48444,329.32,1.01,1.01,2022-01-01,1142,A,68,6.1NRT,309.71,9.04,D
7.42035,21.19872,325.12,2.09,1.41,2022-01-01,1142,A,80,6.1NRT,302.73,43.69,D
7.27133,20.28878,318.44,2.48,1.52,2022-01-01,1142,A,73,6.1NRT,291.59,34.31,D
7.25293,20.17739,312.39,2.53,1.53,2022-01-01,1142,A,51,6.1NRT,293.28,17.79,D
9.21138,33.65185,333.28,2.34,1.48,2022-01-01,1142,A,85,6.1NRT,303.12,70.27,D
9.20877,33.63085,324.58,2.33,1.48,2022-01-01,1142,A,56,6.1NRT,303.46,36.63,D
7.28482,20.2866,325.07,2.48,1.52,2022-01-01,1142,A,80,6.1NRT,293.92,60.08,D
8.02847,24.95342,326.5,1.14,1.06,2022-01-01,1142,A,65,6.1NRT,304.01,14.01,D
8.02694,24.94323,324.37,1.14,1.06,2022-01-01,1142,A,52,6.1NRT,302.37,11.32,D
8.00848,24.82012,326.73,1.15,1.07,2022-01-01,1142,A,73,6.1NRT,307.13,12.06,D
8.00693,24.80975,336.35,1.16,1.07,2022-01-01,1142,A,84,6.1NRT,307.61,28.82,D
9.2432,33.69069,322.41,2.36,1.48,2022-01-01,1142,A,70,6.1NRT,301.36,32.82,D
9.24052,33.66954,321.4,2.35,1.48,2022-01-01,1142,A,33,6.1NRT,300.41,26.56,D
9.58703,36.34634,316.89,3.87,1.83,2022-01-01,1142,A,27,6.1NRT,298.2,39.35,D
9.58271,36.31057,317.3,3.85,1.83,2022-01-01,1142,A,45,6.1NRT,299.2,43.3,D
9.5788,36.27829,320.2,3.82,1.83,2022-01-01,1142,A,68,6.1NRT,299.82,61.78,D
8.02784,24.75352,322.54,1.16,1.07,2022-01-01,1142,A,60,6.1NRT,306.18,7.78,D
9.59868,36.17106,315.07,3.75,1.81,2022-01-01,1142,A,50,6.1NRT,296.73,34.23,D
8.1342,25.34401,326.02,1.09,1.04,2022-01-01,1142,A,65,6.1NRT,304.12,10.19,D
7.02448,18.13149,311.43,3.71,1.8,2022-01-01,1142,A,61,6.1NRT,287.83,38.13,D
8.51162,27.82631,336,1.02,1.01,2022-01-01,1142,A,83,6.1NRT,310.28,21.41,D
8.51033,27.8172,383.67,1.02,1.01,2022-01-01,1142,A,100,6.1NRT,315.14,155.8,D
8.50905,27.80808,341.8,1.02,1.01,2022-01-01,1142,A,88,6.1NRT,310.98,30.48,D
8.52061,27.82501,330.09,1.02,1.01,2022-01-01,1142,A,77,6.1NRT,306.91,12.91,D
8.51933,27.81589,362.65,1.02,1.01,2022-01-01,1142,A,100,6.1NRT,307.62,79.26,D
8.47952,27.47033,327.43,1,1,2022-01-01,1142,A,69,6.1NRT,310.89,8.57,D
8.10712,24.92451,321.76,1.14,1.06,2022-01-01,1142,A,55,6.1NRT,304.71,6.6,D
7.41592,20.52311,316.37,2.36,1.48,2022-01-01,1142,A,53,6.1NRT,299.7,20.35,D
7.01679,18.12565,311.73,3.71,1.8,2022-01-01,1142,A,60,6.1NRT,287.63,43.14,D
8.23363,25.64695,324.38,1.06,1.03,2022-01-01,1142,A,51,6.1NRT,306.85,8.21,D
8.45755,27.12501,338.29,1,1,2022-01-01,1142,A,84,6.1NRT,312.18,23.13,D
8.42147,26.87389,326.38,1,1,2022-01-01,1142,A,61,6.1NRT,311.31,6.94,D
8.4304,26.87257,328.96,1,1,2022-01-01,1142,A,69,6.1NRT,310.79,10.09,D
7.4126,20.07426,315.81,2.56,1.54,2022-01-01,1142,A,52,6.1NRT,295.54,27.33,D
8.12737,24.66787,327.77,1.17,1.08,2022-01-01,1142,A,75,6.1NRT,306.83,17.37,D
7.4263,20.07213,314.09,2.56,1.54,2022-01-01,1142,A,23,6.1NRT,295.36,20.91,D
8.13129,24.67246,327.8,1.17,1.08,2022-01-01,1142,A,74,6.1NRT,306.42,15.54,D
8.12969,24.66199,322.33,1.17,1.08,2022-01-01,1142,A,47,6.1NRT,306.45,8.49,D
8.16781,24.78388,336.65,1.15,1.07,2022-01-01,1142,A,84,6.1NRT,306.18,30.8,D
7.97147,23.50467,314.87,1.38,1.16,2022-01-01,1142,A,49,6.1NRT,292.94,11.48,D
7.41854,20.06825,316.35,2.56,1.54,2022-01-01,1142,A,64,6.1NRT,295.73,30.86,D
8.17735,24.78247,333.65,1.15,1.07,2022-01-01,1142,A,81,6.1NRT,304.22,24.32,D
8.08461,24.17136,341.38,1.25,1.11,2022-01-01,1142,A,89,6.1NRT,306.05,45.14,D
8.08289,24.16012,328.61,1.25,1.11,2022-01-01,1142,A,78,6.1NRT,306.66,19.9,D
7.98653,23.46472,316.42,1.39,1.17,2022-01-01,1142,A,32,6.1NRT,290,15.13,D
8.13434,24.36648,331.25,1.22,1.1,2022-01-01,1142,A,80,6.1NRT,307.74,22.15,D
8.1327,24.35565,330.09,1.22,1.1,2022-01-01,1142,A,79,6.1NRT,308.57,19.83,D
9.47568,33.97887,326.83,2.51,1.52,2022-01-01,1142,A,75,6.1NRT,302.06,49.27,D
8.13084,24.20969,340.69,1.24,1.11,2022-01-01,1142,A,89,6.1NRT,306.24,44.25,D
8.02441,23.43398,322.69,1.39,1.17,2022-01-01,1142,A,62,6.1NRT,293.06,22.77,D
8.18782,24.45765,321.14,1.2,1.09,2022-01-01,1142,A,41,6.1NRT,303.09,8.85,D
8.13729,24.11744,324.85,1.26,1.11,2022-01-01,1142,A,65,6.1NRT,304.22,14.91,D
8.03482,23.43241,327.98,1.39,1.17,2022-01-01,1142,A,64,6.1NRT,292.81,29.9,D
9.48373,33.97033,325,2.51,1.52,2022-01-01,1142,A,61,6.1NRT,302.08,41.91,D
8.03261,23.43884,329.11,1.39,1.17,2022-01-01,1142,A,77,6.1NRT,293.85,31.95,D
8.03066,23.42642,323.96,1.39,1.17,2022-01-01,1142,A,60,6.1NRT,293.28,22.33,D
8.20784,24.43711,327.48,1.2,1.09,2022-01-01,1142,A,75,6.1NRT,303.45,17.89,D
8.06293,23.49681,315.06,1.38,1.16,2022-01-01,1142,A,54,6.1NRT,294.91,11.79,D
8.06106,23.48474,312.91,1.38,1.16,2022-01-01,1142,A,31,6.1NRT,295.67,8.67,D
8.04552,23.38508,313.12,1.4,1.17,2022-01-01,1142,A,31,6.1NRT,293.65,9.42,D
8.21755,24.43557,363.9,1.2,1.09,2022-01-01,1142,A,100,6.1NRT,305.63,112.23,D
8.2159,24.42474,332.14,1.2,1.09,2022-01-01,1142,A,81,6.1NRT,306,25.9,D
8.13052,23.86609,332.14,1.3,1.13,2022-01-01,1142,A,82,6.1NRT,295.55,39.74,D
8.14061,23.86457,325.71,1.3,1.13,2022-01-01,1142,A,71,6.1NRT,297.43,27.04,D
8.6658,27.35719,357.28,1,1,2022-01-01,1142,A,98,6.1NRT,312.93,60.4,D
8.43574,25.76814,325.65,1.05,1.02,2022-01-01,1142,A,56,6.1NRT,306.18,10.96,D
8.24673,24.29801,322.75,1.22,1.1,2022-01-01,1142,A,54,6.1NRT,306.46,10.57,D
8.47614,25.73716,333.28,1.05,1.02,2022-01-01,1142,A,76,6.1NRT,309.88,17.08,D
8.49299,25.72499,326.72,1.05,1.02,2022-01-01,1142,A,49,6.1NRT,310.47,7.96,D
8.2369,23.96223,323.91,1.28,1.12,2022-01-01,1142,A,69,6.1NRT,304.82,15.89,D
8.64768,26.65708,332.9,1,1,2022-01-01,1142,A,77,6.1NRT,314.33,12.83,D
8.24865,23.97214,320.86,1.28,1.12,2022-01-01,1142,A,35,6.1NRT,303.27,11.07,D
8.24689,23.96057,324.19,1.28,1.12,2022-01-01,1142,A,63,6.1NRT,305.24,15.77,D
7.56042,19.46533,311.3,2.84,1.61,2022-01-01,1142,A,51,6.1NRT,295.26,18.18,D
8.34517,24.34414,321.77,1.21,1.09,2022-01-01,1142,A,50,6.1NRT,305.05,10.18,D
8.34356,24.33332,328.75,1.21,1.1,2022-01-01,1142,A,77,6.1NRT,305.79,20.63,D
8.29203,23.98864,322.51,1.27,1.12,2022-01-01,1142,A,39,6.1NRT,304.26,12.64,D
8.31172,23.97896,327.77,1.27,1.12,2022-01-01,1142,A,71,6.1NRT,305.05,19.95,D
8.29028,23.84071,319.47,1.3,1.13,2022-01-01,1142,A,54,6.1NRT,303.92,10.88,D
8.30035,23.83913,325.75,1.3,1.13,2022-01-01,1142,A,75,6.1NRT,303.36,21.17,D
8.29856,23.82752,324.45,1.3,1.13,2022-01-01,1142,A,73,6.1NRT,303.17,19.55,D
8.45965,24.68799,324.46,1.16,1.07,2022-01-01,1142,A,66,6.1NRT,307.57,10.05,D
8.34985,23.96105,322.13,1.28,1.12,2022-01-01,1142,A,42,6.1NRT,306.34,10.5,D
9.9978,35.98807,326.47,3.68,1.8,2022-01-01,1142,A,74,6.1NRT,296.17,117.02,D
9.99395,35.9561,323.42,3.66,1.79,2022-01-01,1142,A,74,6.1NRT,298.57,92.29,D
8.76186,26.67958,389.47,1,1,2022-01-01,1142,A,100,6.1NRT,309.57,181.66,D
8.76057,26.67058,343.86,1,1,2022-01-01,1142,A,89,6.1NRT,308.01,34.74,D
8.35637,23.9366,327.24,1.28,1.12,2022-01-01,1142,A,76,6.1NRT,305.04,19.25,D
8.76171,26.61523,330.65,1,1,2022-01-01,1142,A,73,6.1NRT,308.3,14.64,D
9.78836,34.05998,327.32,2.57,1.54,2022-01-01,1142,A,79,6.1NRT,306.92,45.39,D
8.77973,26.67693,330.45,1,1,2022-01-01,1142,A,72,6.1NRT,305.9,14.13,D
8.2786,23.28525,317.48,1.41,1.18,2022-01-01,1142,A,63,6.1NRT,282.08,19.48,D
8.38637,23.93185,325.21,1.28,1.12,2022-01-01,1142,A,74,6.1NRT,303.79,18.32,D
9.98884,35.98458,327.05,3.68,1.8,2022-01-01,1142,A,78,6.1NRT,297.29,120.48,D
9.98523,35.95258,319.01,3.66,1.79,2022-01-01,1142,A,45,6.1NRT,298.3,62.4,D
8.38502,23.92661,326.71,1.28,1.12,2022-01-01,1142,A,75,6.1NRT,304.46,21,D
9.77978,34.05604,325.29,2.57,1.54,2022-01-01,1142,A,76,6.1NRT,306.75,36.1,D
7.85179,20.46484,316.53,2.34,1.48,2022-01-01,1142,A,60,6.1NRT,301.04,17.19,D
9.8854,34.57539,318.43,2.84,1.61,2022-01-01,1142,A,34,6.1NRT,299.02,41.39,D
10.1925,37.02668,325.09,4.47,1.94,2022-01-01,1142,A,76,6.1NRT,294.4,142.07,D
9.86646,34.1887,333.56,2.64,1.56,2022-01-01,1142,A,84,6.1NRT,303.64,87.97,D
10.19503,37.01832,315.62,4.47,1.94,2022-01-01,1142,A,41,6.1NRT,294.8,58.43,D
8.81509,26.09393,350.33,1.02,1.01,2022-01-01,1142,A,94,6.1NRT,309.12,48.68,D
8.81374,26.08476,324.3,1.02,1.01,2022-01-01,1142,A,42,6.1NRT,307.58,6.78,D
8.51202,24.01641,321.28,1.26,1.11,2022-01-01,1142,A,54,6.1NRT,305.53,11.05,D
8.75913,25.58871,338.13,1.06,1.03,2022-01-01,1142,A,83,6.1NRT,312.51,23.5,D
8.60478,24.5583,351.65,1.17,1.08,2022-01-01,1142,A,95,6.1NRT,310.18,63.1,D
8.60319,24.54782,337.46,1.17,1.08,2022-01-01,1142,A,84,6.1NRT,309.55,30.01,D
8.88726,26.39966,325.17,1.01,1,2022-01-01,1142,A,39,6.1NRT,310.36,5.8,D
8.88594,26.3906,324.55,1.01,1,2022-01-01,1142,A,39,6.1NRT,309.45,4.45,D
8.76828,25.58733,328,1.06,1.03,2022-01-01,1142,A,66,6.1NRT,312.16,7.66,D
8.6144,24.55694,325.78,1.17,1.08,2022-01-01,1142,A,64,6.1NRT,307.77,11.99,D
8.61281,24.54646,323.19,1.17,1.08,2022-01-01,1142,A,55,6.1NRT,307.89,8.66,D
8.51751,23.85225,326.06,1.29,1.13,2022-01-01,1142,A,74,6.1NRT,305.18,17.03,D
10.0778,35.15307,317.88,3.18,1.69,2022-01-01,1142,A,47,6.1NRT,300.61,34.56,D
8.53409,23.82605,331.35,1.29,1.13,2022-01-01,1142,A,81,6.1NRT,304.71,27.16,D
8.90338,26.25807,332.95,1.01,1.01,2022-01-01,1142,A,76,6.1NRT,310.06,16.09,D
8.54414,23.82448,322.88,1.29,1.13,2022-01-01,1142,A,69,6.1NRT,304.14,14.06,D
8.54241,23.813,319.69,1.29,1.13,2022-01-01,1142,A,56,6.1NRT,304.21,8.54,D
8.91236,26.25672,326.78,1.01,1.01,2022-01-01,1142,A,59,6.1NRT,310.29,9,D
10.09323,35.17533,322.81,3.19,1.69,2022-01-01,1142,A,66,6.1NRT,300.69,59.95,D
8.92336,25.89304,327.62,1.03,1.02,2022-01-01,1142,A,60,6.1NRT,311.46,6.21,D
10.33694,36.42561,325.83,4.03,1.86,2022-01-01,1142,A,76,6.1NRT,296.44,122.39,D
9.055,26.73757,348.52,1,1,2022-01-01,1142,A,93,6.1NRT,304.9,45.44,D
10.26643,35.70717,313.98,3.53,1.77,2022-01-01,1142,A,30,6.1NRT,295.64,30.88,D
9.06393,26.73624,332.33,1,1,2022-01-01,1142,A,77,6.1NRT,305.25,17.57,D
8.71629,24.29603,331.5,1.21,1.09,2022-01-01,1142,A,79,6.1NRT,306.66,23.81,D
8.71995,24.29987,328.71,1.21,1.09,2022-01-01,1142,A,76,6.1NRT,305.95,18.55,D
10.34321,36.41787,324.06,4.03,1.86,2022-01-01,1142,A,74,6.1NRT,296.76,104.42,D
8.93126,25.44351,333.19,1.06,1.03,2022-01-01,1142,A,77,6.1NRT,311.15,17.15,D
9.60302,30.13651,327.73,1.31,1.13,2022-01-01,1142,A,81,6.1NRT,282.7,32.65,D
9.46641,28.9927,335.52,1.13,1.06,2022-01-01,1142,A,86,6.1NRT,292.42,36.66,D
9.40026,28.51794,320.63,1.07,1.03,2022-01-01,1142,A,57,6.1NRT,298.87,6.47,D
9.4095,28.51662,325.61,1.07,1.03,2022-01-01,1142,A,76,6.1NRT,299.71,11.68,D
8.76191,23.91345,321.33,1.27,1.12,2022-01-01,1142,A,66,6.1NRT,302.99,8.61,D
9.68488,30.30181,345.95,1.34,1.15,2022-01-01,1142,A,93,6.1NRT,281.29,75.58,D
9.68329,30.28973,368.09,1.34,1.15,2022-01-01,1142,A,100,6.1NRT,291.54,161.01,D
9.69514,30.3004,336.74,1.34,1.15,2022-01-01,1142,A,88,6.1NRT,278.32,50.89,D
9.69354,30.28833,328.29,1.34,1.15,2022-01-01,1142,A,81,6.1NRT,286.47,32.43,D
8.27868,20.66296,323.95,2.22,1.44,2022-01-01,1142,A,64,6.1NRT,295.54,47.51,D
9.63758,29.7187,335.56,1.23,1.1,2022-01-01,1142,A,86,6.1NRT,293.23,40.36,D
9.63608,29.7076,333.89,1.23,1.1,2022-01-01,1142,A,72,6.1NRT,294.57,36.81,D
9.3782,27.84219,324.96,1.03,1.01,2022-01-01,1142,A,35,6.1NRT,302.49,7.31,D
8.42859,21.19909,334.89,2,1.38,2022-01-01,1144,A,87,6.1NRT,298.27,79.4,D
8.42578,21.18113,325.15,2.01,1.38,2022-01-01,1144,A,79,6.1NRT,297.3,44.1,D
8.43177,21.19163,337.88,2,1.38,2022-01-01,1144,A,89,6.1NRT,298.47,92.8,D
8.75242,23.12286,314.23,1.42,1.18,2022-01-01,1144,A,35,6.1NRT,293.62,8.69,D
9.12529,25.38232,328.21,1.07,1.03,2022-01-01,1144,A,56,6.1NRT,305.48,13.58,D
9.19797,25.81385,326.79,1.03,1.02,2022-01-01,1144,A,60,6.1NRT,308.51,8.24,D
8.81744,23.26654,316.37,1.39,1.17,2022-01-01,1144,A,43,6.1NRT,291.72,12.71,D
9.21608,25.81112,324.98,1.03,1.02,2022-01-01,1144,A,28,6.1NRT,308.49,5.64,D
8.83977,22.71741,314.75,1.51,1.21,2022-01-01,1144,A,25,6.1NRT,292.93,8.45,D
9.69816,28.35243,324.98,1.07,1.03,2022-01-01,1144,A,70,6.1NRT,303.05,10.67,D
9.69683,28.34284,328.68,1.07,1.03,2022-01-01,1144,A,76,6.1NRT,303.29,16.09,D
9.70736,28.35112,330.25,1.07,1.03,2022-01-01,1144,A,78,6.1NRT,300.89,16.73,D
9.70603,28.34152,329.42,1.07,1.03,2022-01-01,1144,A,77,6.1NRT,301.8,16.36,D
9.11856,24.30015,328.93,1.19,1.09,2022-01-01,1144,A,75,6.1NRT,309.83,14.29,D
9.12823,24.29861,326.9,1.19,1.09,2022-01-01,1144,A,57,6.1NRT,310.02,10.75,D
9.39312,25.95154,332.04,1.02,1.01,2022-01-01,1144,A,77,6.1NRT,308.87,15.41,D
8.68527,21.15437,320.49,2,1.38,2022-01-01,1144,A,61,6.1NRT,284.11,35.4,D
9.37698,25.65083,330.19,1.04,1.02,2022-01-01,1144,A,74,6.1NRT,312.07,11.59,D
9.09209,23.72578,318.89,1.29,1.13,2022-01-01,1144,A,41,6.1NRT,299.47,9.81,D
